"","Latitude","Longitude","problem"
"5865",53.47366509,-1.248172464,"Theft"
"5897",53.87622696,-0.328301308,"Theft"
"5909",53.84967604,-1.515066457,"Rape"
"5929",53.42950376,-1.021084679,"Rape"
"5949",53.7495576,-0.314528377,"Murder"
"5957",53.55454988,-0.582545832,"Theft"
"5959",53.5561288,-1.474198591,"Murder"
"5962",53.32735794,-1.282276742,"Rape"
"5967",53.71942684,-1.743868707,"Rape"
"5973",54.19207645,-1.465091555,"Theft"
"5987",53.33106115,-1.475767592,"Theft"
"6000",54.01917525,-0.582061287,"Theft"
"6021",53.64235423,-1.546790901,"Theft"
"6037",53.74348327,-1.692171184,"Theft"
"6045",54.32821451,-2.309031874,"Rape"
"6046",54.36398743,-1.385911354,"Theft"
"6054",53.90053847,-1.706390056,"Murder"
"6062",53.87289237,-1.271451621,"Rape"
"6077",53.96424978,-1.080546707,"Rape"
"6079",53.54744568,-0.552294634,"Murder"
"6083",53.6156259,-0.183636513,"Rape"
"6088",53.55064483,-1.473964672,"Murder"
"6103",53.56704036,-1.472070245,"Rape"
"6105",53.57491923,-1.540867102,"Murder"
"6110",53.51691306,-1.130676045,"Murder"
"6122",53.54408278,-0.072008496,"Rape"
"6140",54.23288206,-1.338766459,"Theft"
"6143",53.9766575,-1.533414755,"Murder"
"6153",53.56106944,-0.656761568,"Rape"
"6158",53.73217527,-1.664969102,"Theft"
"6159",53.79228554,-1.728245758,"Theft"
"6160",53.72992405,-1.663471254,"Theft"
"6172",53.71627466,-0.890639265,"Theft"
"6183",53.35628763,-1.310337871,"Murder"
"6189",53.6754308,-1.5014768,"Theft"
"6201",53.77417288,-1.546283354,"Rape"
"6207",53.67935715,-0.563218452,"Theft"
"6209",53.72399013,-0.182773727,"Rape"
"6212",53.54992698,-0.477040128,"Theft"
"6247",53.46761956,-0.552149862,"Murder"
"6256",53.77115839,-1.538304898,"Murder"
"6275",53.50025844,-0.143053166,"Murder"
"6282",53.7908188,-1.756792188,"Rape"
"6288",54.15437074,-1.425383288,"Rape"
"6290",53.85084077,-1.34404034,"Rape"
"6307",53.72569539,-1.777324892,"Murder"
"6320",53.73931153,-1.868065271,"Murder"
"6343",53.58116983,-0.861401756,"Rape"
"6354",53.81884965,-0.983781839,"Gangrape"
"6355",53.71031145,-0.947006331,"Murder"
"6364",53.73254531,-0.201658491,"Theft"
"6365",53.62048746,-1.589658182,"Theft"
"6407",53.97592234,-1.17817507,"Rape"
"6411",53.93188932,-1.373384034,"Theft"
"6418",53.74657143,-1.639228669,"Theft"
"6446",54.00955345,-1.375117506,"Rape"
"6462",53.37523058,-1.463350982,"Murder"
"6465",53.37541372,-1.464100245,"Rape"
"6471",53.64958547,-1.788164233,"Theft"
"6475",53.46737574,-1.507833141,"Rape"
"6483",53.924885,-1.11689388,"Rape"
"6484",53.9229847,-1.127441048,"Rape"
"6495",54.2298705,-0.43048657,"Murder"
"6497",53.55788437,-0.09176347,"Rape"
"6498",53.55248715,-0.09155346,"Rape"
"6499",53.54440454,-0.092068052,"Rape"
"6523",53.38073453,-1.392625882,"Murder"
"6524",53.38014745,-1.520414312,"Rape"
"6576",53.70724189,-0.885877359,"Theft"
"6577",53.52084229,-0.025093531,"Theft"
"6580",53.95204379,-1.536736971,"Rape"
"6582",54.00671104,-1.56664597,"Theft"
"6583",54.00700052,-1.440765114,"Theft"
"6600",53.67202708,-1.483050268,"Theft"
"6604",53.74263124,-1.453073505,"Rape"
"6608",53.77931301,-1.872492604,"Rape"
"6614",53.88394429,-1.651587401,"Theft"
"6620",53.91130899,-1.738891588,"Theft"
"6632",53.60644859,-0.671494308,"Rape"
"6653",53.9557601,-1.018555585,"Murder"
"6666",53.5452922,-1.526699902,"Theft"
"6670",53.52723924,-1.141627781,"Theft"
"6675",53.94092698,-1.382998358,"Rape"
"6686",54.00912773,-1.406404397,"Murder"
"6711",53.63364239,-0.224471295,"Theft"
"6732",53.72626973,-1.819606986,"Rape"
"6733",53.76582306,-1.644980178,"Rape"
"6772",53.76409708,-1.583405938,"Rape"
"6777",53.73146619,-2.153056512,"Theft"
"6799",53.67895168,-1.774392026,"Rape"
"6827",53.76152581,-0.924488566,"Theft"
"6828",53.42488063,-1.36039466,"Rape"
"6837",53.92656106,-1.385875172,"Rape"
"6850",53.57515999,-0.075881205,"Rape"
"6855",53.78074795,-1.562086246,"Theft"
"6869",53.58413175,-0.34510718,"Rape"
"6888",53.80126056,-1.50044181,"Theft"
"6893",53.83879548,-0.432077717,"Rape"
"6930",53.90089144,-1.468816173,"Theft"
"6938",53.76841115,-1.743570961,"Rape"
"6951",53.689845,-1.834905358,"Rape"
"6962",54.23512873,-1.338730558,"Murder"
"6973",53.79834117,-1.558168311,"Rape"
"6980",53.92186668,-1.385350192,"Theft"
"6999",53.74538194,-1.734461711,"Theft"
"7012",53.38645589,-1.625589144,"Rape"
"7022",53.58549872,-1.489846365,"Theft"
"7024",53.76570485,-1.607055611,"Rape"
"7027",53.78013197,-0.997100962,"Murder"
"7031",54.45017625,-1.693067247,"Murder"
"7066",53.7021255,-1.272888473,"Rape"
"7073",53.73898424,-1.690233158,"Murder"
"7090",53.76128179,-1.773951501,"Rape"
"7099",53.49549824,-1.463341801,"Theft"
"7132",53.35335526,-1.305337245,"Theft"
"7150",53.49223099,-1.285526049,"Theft"
"7151",53.42731472,-1.017221953,"Theft"
"7160",53.73319672,-1.563398865,"Murder"
"7162",53.57056676,-0.70282187,"Theft"
"7165",54.43815905,-1.668643008,"Rape"
"7166",53.57119512,-0.080894169,"Rape"
"7202",53.40592386,-1.414830431,"Rape"
"7212",53.63113013,-1.320987869,"Rape"
"7216",53.65749869,-1.850162838,"Murder"
"7222",53.67572943,-1.698720062,"Rape"
"7224",53.7668833,-1.84977434,"Theft"
"7226",53.71879768,-1.743872526,"Rape"
"7234",54.31114813,-1.694101795,"Rape"
"7235",53.87622696,-0.328301308,"Murder"
"7244",54.03470229,-1.444974016,"Rape"
"7251",53.88980716,-1.245139227,"Murder"
"7257",53.41855995,-1.40713378,"Theft"
"7260",53.74654917,-0.324354511,"Rape"
"7275",53.64428087,-1.78728319,"Rape"
"7311",54.19207645,-1.465091555,"Murder"
"7320",53.80588878,-1.533793367,"Murder"
"7346",53.36969608,-1.471987187,"Theft"
"7358",53.64235423,-1.546790901,"Theft"
"7376",53.67519868,-1.448497299,"Theft"
"7377",53.82960226,-1.697617996,"Rape"
"7382",54.36398743,-1.385911354,"Rape"
"7384",53.9538011,-1.087024488,"Rape"
"7392",54.41820984,-1.693259669,"Theft"
"7399",53.38029055,-1.430214781,"Murder"
"7404",53.81101369,-1.743311288,"Theft"
"7422",53.98746003,-1.537869312,"Theft"
"7424",53.32475612,-1.472842145,"Rape"
"7427",53.80739769,-1.754858937,"Theft"
"7438",53.54992849,-1.480765418,"Murder"
"7441",53.78318154,-1.542240321,"Murder"
"7446",53.40597354,-1.354661318,"Rape"
"7462",53.748346,-0.324283008,"Rape"
"7468",53.96497947,-2.001488176,"Rape"
"7475",53.46421559,-1.504405275,"Rape"
"7486",53.76782252,-0.657529616,"Rape"
"7496",53.38851955,-1.460176769,"Theft"
"7500",53.54326978,-1.171485523,"Rape"
"7503",53.90766624,-1.681833362,"Rape"
"7512",53.5501725,-1.510948659,"Theft"
"7516",53.74659151,-0.327385863,"Rape"
"7521",53.54029169,-1.431087517,"Rape"
"7531",53.96941645,-1.062901687,"Theft"
"7537",53.552785,-0.054252003,"Rape"
"7550",53.77713351,-2.001480349,"Rape"
"7573",53.79317731,-1.745545299,"Rape"
"7577",53.98171188,-1.132314115,"Theft"
"7584",53.99988336,-1.498068003,"Murder"
"7590",53.3786461,-1.463308064,"Rape"
"7608",53.50025844,-0.143053166,"Theft"
"7648",53.81514157,-1.948324011,"Murder"
"7660",53.69412142,-1.754926164,"Murder"
"7684",53.81884965,-0.983781839,"Theft"
"7697",53.63745287,-1.638496007,"Theft"
"7704",54.16208724,-2.506884932,"Rape"
"7716",53.90832141,-1.526108653,"Murder"
"7729",53.40345129,-1.387790175,"Theft"
"7735",53.70930282,-1.269219625,"Rape"
"7738",53.91812207,-1.164084425,"Murder"
"7741",53.93188932,-1.373384034,"Murder"
"7758",53.7786679,-1.53712993,"Rape"
"7763",53.57398858,-0.092548694,"Murder"
"7768",53.67967575,-1.506422694,"Theft"
"7776",54.00955345,-1.375117506,"Murder"
"7788",53.80870528,-1.756992499,"Rape"
"7797",53.67014056,-1.826808939,"Theft"
"7802",53.64931422,-1.78725789,"Theft"
"7816",53.92425482,-1.116754897,"Theft"
"7819",53.95259068,-1.095736845,"Rape"
"7834",53.38634535,-1.456445477,"Murder"
"7841",53.97369232,-1.105037665,"Theft"
"7845",53.8902287,-1.240719114,"Theft"
"7856",53.39581712,-1.354814912,"Rape"
"7882",54.07877043,-0.205219883,"Theft"
"7883",54.08439182,-0.220571493,"Theft"
"7891",53.49300899,-1.060170159,"Rape"
"7902",53.68046677,-1.335334677,"Rape"
"7903",53.78057195,-1.364105995,"Murder"
"7912",54.00671104,-1.56664597,"Rape"
"7923",53.61219744,-1.789862688,"Rape"
"7931",53.70789368,-1.912247943,"Theft"
"7938",53.77931301,-1.872492604,"Rape"
"7955",54.14233437,-1.519309234,"Rape"
"7959",54.30884869,-0.428251517,"Rape"
"7978",54.48647917,-0.621823311,"Rape"
"7998",53.889927,-2.033284544,"Rape"
"8009",53.55979422,-1.37647823,"Rape"
"8012",53.77622419,-1.11743716,"Theft"
"8017",53.7697934,-1.063559064,"Theft"
"8019",53.77723039,-1.037899705,"Rape"
"8046",53.77168426,-1.478034151,"Theft"
"8049",53.7819397,-1.318556469,"Rape"
"8056",53.98036311,-1.361830804,"Rape"
"8068",53.50637243,-1.337457173,"Theft"
"8071",53.56352345,-0.998969727,"Rape"
"8089",53.94522505,-1.539859557,"Rape"
"8096",53.84949597,-0.728721562,"Theft"
"8099",53.93392818,-0.289436236,"Murder"
"8102",54.26577952,-0.926760711,"Theft"
"8103",54.43742305,-1.230637627,"Rape"
"8106",53.50757026,-1.6999128,"Theft"
"8109",53.68348775,-1.313181444,"Rape"
"8115",53.57508868,-1.472906366,"Theft"
"8117",53.57369669,-1.729647958,"Theft"
"8130",53.73146619,-2.153056512,"Theft"
"8160",53.51787071,-1.138800707,"Rape"
"8175",53.3808132,-1.494399487,"Rape"
"8180",53.76152581,-0.924488566,"Murder"
"8186",53.95348016,-1.094498503,"Theft"
"8240",53.72393136,-0.482127309,"Theft"
"8252",53.70522362,-0.900928382,"Rape"
"8254",53.37329667,-1.473145123,"Rape"
"8255",53.4743348,-1.519353626,"Theft"
"8257",53.41267259,-1.398188945,"Murder"
"8273",53.73623803,-2.001478657,"Murder"
"8278",53.7609352,-1.69811107,"Rape"
"8286",54.14442967,-2.53728598,"Theft"
"8303",53.79600739,-1.470141714,"Murder"
"8306",53.74031608,-0.394351586,"Theft"
"8312",53.96767407,-1.979385393,"Murder"
"8321",53.73017585,-0.375637499,"Rape"
"8335",53.95480483,-1.906063106,"Theft"
"8353",53.55885345,-1.216470573,"Rape"
"8356",53.77084371,-1.295977647,"Theft"
"8381",54.05821615,-0.933186909,"Theft"
"8389",53.77238814,-0.270214581,"Theft"
"8408",53.51416335,-1.365234486,"Murder"
"8416",53.7286686,-1.698342058,"Theft"
"8418",53.77074813,-1.849760566,"Rape"
"8426",53.73898424,-1.690233158,"Theft"
"8428",53.71283469,-1.387854605,"Murder"
"8447",53.36945085,-1.41916261,"Rape"
"8456",53.36966194,-1.464322692,"Murder"
"8459",53.54676336,-1.470239798,"Rape"
"8478",53.57868719,-0.625042918,"Murder"
"8524",53.51089393,-1.048464915,"Theft"
"8526",53.73290741,-1.789261923,"Theft"
"8531",54.23120391,-1.344162494,"Rape"
"8554",53.40592386,-1.414830431,"Theft"
"8565",53.51576174,-1.096616006,"Murder"
"8576",53.7668833,-1.84977434,"Theft"
"8577",53.79768784,-1.576393332,"Theft"
"8579",53.81826506,-1.773645313,"Rape"
"8583",53.83626842,-1.788744007,"Rape"
"8585",53.90710624,-1.514401861,"Rape"
"8603",53.88980716,-1.245139227,"Rape"
"8615",53.96460862,-2.051970522,"Rape"
"8616",53.9412507,-2.016720925,"Theft"
"8621",53.68435984,-0.445543027,"Murder"
"8622",53.74712588,-1.453197127,"Theft"
"8637",53.74765043,-1.639371069,"Murder"
"8638",53.79013964,-1.754306759,"Theft"
"8650",53.56558041,-1.15490897,"Rape"
"8657",53.71942684,-1.743868707,"Rape"
"8658",53.69657152,-0.941290807,"Theft"
"8664",53.5774283,-0.974476006,"Murder"
"8668",53.74475699,-1.698226942,"Theft"
"8677",53.78357712,-1.576535381,"Theft"
"8679",53.80535633,-1.452424904,"Murder"
"8696",53.49243756,-0.99009301,"Theft"
"8699",53.36032189,-1.508015031,"Murder"
"8709",53.56950107,-1.788715153,"Rape"
"8719",53.70278402,-1.781838493,"Rape"
"8727",53.72965263,-1.577683401,"Murder"
"8735",54.20377305,-0.30224151,"Murder"
"8766",53.54744568,-0.552294634,"Murder"
"8772",53.80533249,-1.545764981,"Theft"
"8790",53.54992849,-1.480765418,"Rape"
"8803",53.49288773,-1.164931038,"Murder"
"8804",54.16954703,-1.45159616,"Rape"
"8820",54.4782329,-0.655746713,"Rape"
"8825",53.46421559,-1.504405275,"Theft"
"8831",53.67655209,-1.490261261,"Theft"
"8835",53.77944201,-1.090964049,"Theft"
"8854",53.73006473,-1.718036633,"Murder"
"8875",53.44426079,-1.549804,"Theft"
"8884",53.77417288,-1.546283354,"Theft"
"8904",53.80585375,-1.726639641,"Theft"
"8917",53.84583713,-0.434398731,"Rape"
"8919",53.71129956,-1.899968926,"Rape"
"8942",53.4320215,-1.35110619,"Rape"
"8957",53.70715767,-0.925875283,"Rape"
"8972",53.85084077,-1.34404034,"Rape"
"8977",53.46397783,-1.45003229,"Theft"
"8979",53.53859568,-1.282784355,"Rape"
"8983",53.50691403,-1.730072681,"Rape"
"8994",53.87208644,-1.723014535,"Murder"
"9013",53.71997637,-1.74871456,"Theft"
"9014",53.72252766,-1.765824094,"Theft"
"9023",53.58116983,-0.861401756,"Theft"
"9025",53.61687928,-1.229697675,"Rape"
"9049",53.72232262,-1.589274317,"Rape"
"9055",53.7105755,-1.546967494,"Theft"
"9067",53.74371089,-0.239244357,"Theft"
"9115",53.67813845,-1.504169834,"Rape"
"9126",54.00955345,-1.375117506,"Rape"
"9128",54.17818948,-1.380392731,"Theft"
"9137",53.80951725,-1.758506406,"Murder"
"9141",53.37641117,-1.466041841,"Rape"
"9152",53.64931422,-1.78725789,"Theft"
"9154",53.6497679,-1.789676171,"Rape"
"9159",53.48483257,-1.535058417,"Rape"
"9176",53.75963376,-1.681435587,"Theft"
"9192",54.08210225,-1.396192674,"Rape"
"9200",53.31006525,-1.55121619,"Rape"
"9201",53.3599191,-1.316590158,"Gangrape"
"9210",53.42344069,-1.196389048,"Rape"
"9216",53.46274604,-1.496891339,"Theft"
"9226",53.54611943,-1.427991062,"Theft"
"9238",53.68801519,-1.319013375,"Rape"
"9269",53.59697996,-1.774828463,"Rape"
"9282",53.71409963,-1.918144175,"Theft"
"9290",53.82425011,-1.454594135,"Theft"
"9298",53.87190834,-1.892743253,"Murder"
"9303",54.34471298,-1.432500838,"Murder"
"9310",53.53857089,-0.654455778,"Murder"
"9314",53.78068043,-1.064986125,"Rape"
"9315",53.79679089,-1.033656672,"Theft"
"9326",54.38501762,-0.538681621,"Theft"
"9334",53.34991534,-1.224061482,"Theft"
"9342",53.7158419,-1.344626454,"Rape"
"9352",53.5452922,-1.526699902,"Rape"
"9356",53.52723924,-1.141627781,"Theft"
"9359",53.86631648,-1.872836988,"Rape"
"9363",53.57440217,-1.421568863,"Theft"
"9365",53.59279779,-1.397144384,"Rape"
"9368",53.77165211,-1.083090707,"Theft"
"9369",53.76253721,-1.114083425,"Rape"
"9401",53.37462681,-1.41150155,"Theft"
"9403",53.38891081,-1.467238757,"Rape"
"9421",54.21292626,-0.313965934,"Rape"
"9429",53.63364239,-0.224471295,"Rape"
"9452",53.49367382,-1.148937849,"Rape"
"9463",53.93392818,-0.289436236,"Theft"
"9477",53.39557038,-1.430010809,"Rape"
"9481",53.57369669,-1.729647958,"Theft"
"9486",53.63330121,-1.925861443,"Theft"
"9488",53.7381464,-1.455102558,"Murder"
"9491",53.7662408,-1.839460799,"Theft"
"9495",53.7911712,-1.7532989,"Theft"
"9500",53.72098979,-1.683242864,"Rape"
"9507",53.74604741,-0.257648169,"Rape"
"9510",53.91630842,-0.783485217,"Theft"
"9514",53.73926175,-1.828647813,"Theft"
"9522",53.54768212,-1.474756003,"Theft"
"9528",53.71237158,-1.892390919,"Murder"
"9537",53.35359124,-1.310381381,"Murder"
"9541",53.39035154,-1.274827315,"Rape"
"9550",53.95348016,-1.094498503,"Theft"
"9562",53.4321859,-1.382124574,"Theft"
"9563",53.48655864,-1.519215527,"Theft"
"9567",53.57515999,-0.075881205,"Rape"
"9568",53.97890976,-1.469654403,"Rape"
"9599",53.40575477,-1.496059425,"Theft"
"9602",53.62927587,-1.85026266,"Theft"
"9607",53.82597158,-1.621684253,"Murder"
"9620",53.49396064,-1.190233324,"Theft"
"9621",53.41267259,-1.398188945,"Murder"
"9623",53.45131018,-1.344337336,"Murder"
"9629",53.67978363,-1.51081186,"Theft"
"9649",53.63664963,-2.001474553,"Murder"
"9654",53.58637953,-1.777905919,"Murder"
"9657",53.78039516,-1.592046453,"Rape"
"9658",53.81087245,-1.684084843,"Theft"
"9669",53.69519263,-0.449082015,"Theft"
"9680",54.27663473,-0.416576208,"Theft"
"9681",53.69172343,-1.632504181,"Murder"
"9684",53.60558568,-0.187861253,"Murder"
"9688",53.98979064,-1.025381806,"Theft"
"9707",54.15041185,-1.238264086,"Theft"
"9712",53.74341856,-1.667912182,"Rape"
"9729",53.66478262,-2.001475709,"Rape"
"9744",54.05821615,-0.933186909,"Theft"
"9763",53.54780409,-1.548706568,"Theft"
"9784",53.78617833,-1.773817854,"Theft"
"9792",53.71960669,-1.342749489,"Rape"
"9794",53.81097923,-1.727669384,"Theft"
"9798",53.74769207,-0.294493424,"Theft"
"9855",53.92996418,-1.392297939,"Theft"
"9856",53.56532205,-1.624012473,"Murder"
"9871",53.53353757,-1.156406909,"Rape"
"9876",53.73319672,-1.563398865,"Murder"
"9885",54.23542027,-1.326452135,"Rape"
"9894",54.23120391,-1.344162494,"Murder"
"9900",53.73570243,-0.409688523,"Rape"
"9902",53.83776932,-1.659568631,"Theft"
"9916",53.70334268,-1.853787254,"Rape"
"9917",53.40592386,-1.414830431,"Murder"
"9924",53.63300215,-1.623411446,"Theft"
"9926",53.67846958,-1.497353425,"Theft"
"9928",53.51576174,-1.096616006,"Theft"
"9931",53.65749869,-1.850162838,"Theft"
"9942",53.81826506,-1.773645313,"Theft"
"9957",53.78399928,-1.720710861,"Rape"
"9976",53.5467093,-1.45816695,"Murder"
"9978",53.96460862,-2.051970522,"Theft"
"10006",53.92073599,-1.139669371,"Theft"
"10011",53.96384415,-1.498500847,"Theft"
"10033",53.95319659,-2.153868703,"Theft"
"10036",53.6880156,-1.501782511,"Rape"
"10050",54.08472774,-0.212912848,"Murder"
"10073",53.64235423,-1.546790901,"Theft"
"10082",53.70278402,-1.781838493,"Theft"
"10085",53.80317812,-1.697807981,"Theft"
"10087",53.72960711,-1.56495176,"Rape"
"10099",53.9538011,-1.087024488,"Theft"
"10104",53.76574623,-1.758757369,"Murder"
"10105",53.90053847,-1.706390056,"Rape"
"10106",53.3833204,-1.550446708,"Theft"
"10120",53.8278461,-1.773593727,"Murder"
"10127",53.96424978,-1.080546707,"Theft"
"10128",53.65119849,-1.785432933,"Murder"
"10129",53.54744568,-0.552294634,"Theft"
"10131",53.90326711,-1.712306733,"Rape"
"10132",53.7387999,-0.348922562,"Rape"
"10134",53.6188547,-0.308249089,"Theft"
"10167",54.16954703,-1.45159616,"Rape"
"10181",53.96497947,-2.001488176,"Theft"
"10183",54.4782329,-0.655746713,"Rape"
"10194",53.67655209,-1.490261261,"Theft"
"10197",53.45068477,-1.492968197,"Rape"
"10206",53.79228554,-1.728245758,"Rape"
"10213",53.54326978,-1.171485523,"Murder"
"10216",53.90766624,-1.681833362,"Rape"
"10221",53.72775067,-1.352777562,"Theft"
"10234",53.54029169,-1.431087517,"Theft"
"10237",53.73737382,-1.774079651,"Theft"
"10262",53.78999764,-1.538371403,"Rape"
"10274",53.37294707,-1.475403995,"Murder"
"10303",53.3786461,-1.463308064,"Rape"
"10305",53.4320215,-1.35110619,"Rape"
"10312",53.65437324,-1.517309334,"Theft"
"10313",53.66701018,-1.486895352,"Theft"
"10334",53.80574509,-1.348540419,"Theft"
"10336",53.853978,-1.342471069,"Theft"
"10344",53.60381213,-1.551495227,"Theft"
"10349",53.73028039,-1.77790699,"Murder"
"10355",53.83028696,-1.709190527,"Murder"
"10360",53.90565827,-1.977436847,"Theft"
"10375",53.70765257,-1.743940145,"Theft"
"10419",53.73204418,-1.498533877,"Murder"
"10420",53.71225922,-1.416650123,"Rape"
"10423",53.77543232,-1.304474184,"Rape"
"10436",53.63094039,-0.227155809,"Rape"
"10447",53.71191284,-1.174237065,"Theft"
"10481",53.67967575,-1.506422694,"Rape"
"10504",53.37523058,-1.463350982,"Theft"
"10517",53.46737574,-1.507833141,"Theft"
"10535",53.78554078,-1.548133853,"Theft"
"10537",53.75963376,-1.681435587,"Theft"
"10548",53.92686599,-1.375286698,"Theft"
"10553",54.08210225,-1.396192674,"Theft"
"10558",53.78616041,-1.889167155,"Rape"
"10584",53.50386252,-1.338702438,"Theft"
"10598",53.67898445,-1.311589359,"Theft"
"10600",53.70728422,-1.221291275,"Rape"
"10629",53.56762892,-1.797632991,"Murder"
"10661",53.91130899,-1.738891588,"Murder"
"10669",54.31356756,-0.445596622,"Murder"
"10673",53.60644859,-0.671494308,"Rape"
"10676",53.79679089,-1.033656672,"Theft"
"10678",53.93936382,-2.012302573,"Theft"
"10680",53.96174354,-2.009108647,"Rape"
"10682",53.61725932,-0.97577873,"Theft"
"10691",53.92902675,-1.070203056,"Murder"
"10695",53.34991534,-1.224061482,"Theft"
"10699",53.76950661,-1.751605211,"Theft"
"10700",53.76959176,-1.749328973,"Rape"
"10703",53.7158419,-1.344626454,"Murder"
"10706",53.85551311,-0.46672678,"Theft"
"10711",53.53081382,-0.085436602,"Rape"
"10713",53.889927,-2.033284544,"Rape"
"10721",53.8400107,-1.824286173,"Theft"
"10741",54.17858179,-0.57048491,"Murder"
"10746",53.63816565,-1.24978893,"Theft"
"10751",53.73999158,-1.277086839,"Murder"
"10753",53.76279124,-1.287010644,"Theft"
"10758",54.20036412,-0.309111577,"Murder"
"10761",53.7189694,-0.971036607,"Murder"
"10762",53.76180245,-1.685818137,"Rape"
"10772",53.76261371,-1.50090038,"Murder"
"10779",53.51322571,-1.410337879,"Rape"
"10782",54.11094988,-1.413823199,"Rape"
"10783",54.05239635,-1.387000272,"Rape"
"10790",53.3140113,-1.599205633,"Theft"
"10819",53.7863911,-1.394373755,"Rape"
"10829",54.26577952,-0.926760711,"Rape"
"10831",53.74164585,-0.864346923,"Theft"
"10841",53.4217217,-1.279184353,"Murder"
"10848",53.71326695,-1.334060371,"Rape"
"10858",53.7911712,-1.7532989,"Theft"
"10859",53.80172837,-1.629493966,"Theft"
"10875",53.71233709,-1.859058953,"Murder"
"10879",53.67895168,-1.774392026,"Rape"
"10880",53.43332931,-1.360267869,"Theft"
"10884",53.51598576,-1.126773883,"Theft"
"10886",53.51787071,-1.138800707,"Theft"
"10888",53.33081518,-1.46090517,"Murder"
"10890",53.71237158,-1.892390919,"Murder"
"10895",53.6475166,-1.787266926,"Theft"
"10928",53.32370083,-1.521047115,"Rape"
"10936",53.66659615,-1.539871734,"Murder"
"10943",53.71916873,-1.267215065,"Theft"
"10949",53.69611827,-1.153342323,"Murder"
"10979",53.53727631,-0.977709712,"Theft"
"10981",53.49396064,-1.190233324,"Rape"
